title,first_cleaned_reviews
7 Days to Die,좀비 좀비 아포칼립스 아포칼립스 생존 생존 게임 세븐데이즈 세븐데이즈 이다 각종 생존 생존 게임 대해 비교 비교 하자 하자 데이즈 데이즈 러스트 러스트 인 페스 페스 테이 테이 션 일단 인 페스 페스 테이 테이 션 비교 비교 하다 가치 가치 없다 보다 게임 자체 자체 러스트 러스트 같이 건축 건축 가능하다 가능하다 마인크래프트 마인크래프트 처럼 블럭 블럭 개념 개념 채용 채용 있다 러스트 러스트 서버 서버 사라지다 사라지다 해당 해당 서버 서버 시간 투자 투자 하다 만들다 만들다 건축물 건축물 사라지다 사라지다 버리다 버리다 세븐데이즈 세븐데이즈 자신 서버 서버 생 성하다 성하다 건축물 건축물 사라지다 사라지다 방지 방지 하다 수 있다 일단 잘알다 잘알다 데이즈 데이즈 비교 비교 하다 때 데이즈 데이즈 고증 고증 충실하다 충실하다 세븐데이즈 세븐데이즈 데이즈 데이즈 이벤트 이벤트 면 세다 세다 떨어지다 떨어지다 있다 각종 질병 질병 타 유저 상호작용 상호작용 다만 아직 아직 얼리다 얼리다 엑세스 엑세스 점 비다 비다 게임 상당하다 상당하다 안정 안정 초보자 초보자 쉬다 쉬다 입문 입문 하다 위해 난이도 난이도 조절 조절 가능하다 가능하다 로컬 로컬 서버 서버 개설 개설 하다 타 유저 없이 없이 친구 친구 같이 게임 하다 수 있다 친구 친구 위치 위치 추적 추적 하다 수 있다 지도 지도 기능 기능 자신 위치 위치 표시 표시 되다 전장 전장 안개 안개 개념 개념 필드 필드 돌아다니다 돌아다니다 지도 지도 그려지다 그려지다 방식 방식 채용 채용 있다 모든 모든 지형 지형 파괴 파괴 가능하다 가능하다 지하 지하 들어가다 들어가다 채광 채광 하다 수도 수도 지상 지상 아니다 지하 지하 은신 은신 처 만들다 만들다 수도 수도 있다 현재 현재 데이즈 데이즈 벤딧 벤딧 최종 최종 컨텐츠 컨텐츠 라면 라면 세븐데이즈 세븐데이즈 건축 건축 벤딧 벤딧 굳이 굳이 마을 마을 가지 가지 않다 플레이어 플레이어 공격 공격 하다 몰려오다 몰려오다 좀비 좀비 웨이브 웨이브 은신 은신 처 방어 방어 하다 협동 협동 생존 생존 좀 더 다양하다 다양하다 컨텐츠 컨텐츠 평가 평가 하다 수 있다 안정 안정 친구 친구 좀비 좀비 생존 생존 게임 원하다 원하다 이 게임 나쁘다 나쁘다 않다 이 평가 평가 년 월 작성 작성 되어다 되어다 감안 감안 해주다 해주다
7 Days to Die,게임 재밌다 재밌다 근데 근데 할인 이틀 이틀 전 사서 사서 만원 만원 덥다 덥다 사서 사서 기분 기분 재밌다 재밌다
7 Days to Die,잠깐 켜다 켜다 끄다 끄다 실시간 실시간 녹다 녹다 블러드 블러드 때 겨드랑이 겨드랑이 따다 따다 그나저나 그나저나 나다 나다 같이 하다 친구 친구 좀 주 응
7 Days to Die,후 니 이렇다 이렇다 하다
7 Days to Die,친구 친구 없다 하다 말다 말다
7 Days to Die,같다 존나 재밌다 재밌다
7 Days to Die,잠깐 해봤다 해봤다 하다 하다 년도 말 출시 아주 그냥 뒤지다 살다 살다 일주일 일주일 이다 나오다 나오다 어느새다 어느새다 년 그래픽 그래픽 요즘 시대 시대 비 하다 낡다 낡다 낡다 낡다 업데이트 업데이트 자다 자다 안되다 제작사 제작사 아예 아예 그냥 손 놓다 놓다 하다 그래도 버전 버전 내다 내다 목적 목적 배수 배수 날 밤 레이드 레이드 들어오다 들어오다 좀비 좀비 웨이브 웨이브 막다 막다 것 이다 배수 배수 되다 날다 날다 동서남북 동서남북 하다 곳 플레이어 플레이어 있다 곳 자동 자동 타겟 타겟 팅 어택 어택 땅 찍다 찍다 어디 있다 자동 자동 위치 위치 알려지다 알려지다 좀비 좀비 집교 집교 이 빙의 빙의 하다 선 중졸 중졸 수준 수준 집짓기 집짓기 수준 수준 이렇다 이렇다 구조 구조 이미 이미 검토 검토 버리다 버리다 등등 좀비 좀비 열심히 열심히 외치 외치 집 뚝배기 뚝배기 구도 구도 확인 확인 해주다 해주다 지형 지형 파괴 파괴 편집 편집 가능하다 가능하다 게임 이기 이기 해자 해자 어설프다 어설프다 파다 파다 지반 지반 무 너트 너트 려 집 가라앉히다 가라앉히다 버리다 버리다 그렇다 일주일 일주일 낮 착실하다 착실하다 자원 자원 모으다 모으다 밤 빡시다 빡시다 집 보강 보강 하다 배수 배수 날 교익 교익 평가 평가 받다 받다 게임 되다 장점 장점 좀비 좀비 뚝배기 뚝배기 구도 구도 확인가능 확인가능 자신 뚝배기 뚝배기 구도 구도 확인가능 확인가능 특히 특히 밤 광활하다 광활하다 맵 있다 모든 모든 오브젝트 오브젝트 뚝배기 뚝배기 구도 구도 확인가능 확인가능 일주일 일주일 밤 집 익 평가 평가 받다 받다 오다 오다 자기 만들다 만들다 집 뚝배기 뚝배기 구도 구도 확인가능 확인가능 뭔가 구도 구도 확인 확인 있다 같다 기분 기분 탓 이다 단점 단점 저열 저열 하다 짝 없다 그래픽 그래픽 옛날 옛날 작품 작품 깔끔하다 깔끔하다 폴리곤 폴리곤 식이 식이 아니다 복셀 복셀 상당하다 상당하다 너저분하다 너저분하다 친구 친구 꼬셔 꼬셔 보다 하다 놈 좀비 좀비 낚 사다 사다 멀미 멀미 호소 호소 하다 정신 정신 사출 사출 되어다 되어다 버리다 버리다 놈 사지 사지 않다 에이지 에이지 퉤퉤 퉤퉤 시전 시전 하다 일단 조만간 조만간 나오다 나오다 버전 버전 오브젝트 오브젝트 그래픽 그래픽 올린다 올린다 하다 다시 존버 존버 이다 그 나물 나물 그 밥 나아지다 나아지다 여전하다 여전하다 개 화 앞서 앞서 복셀 복셀 말 하다 그것 때 문인진 문인진 모르다 모르다 상당하다 상당하다 개 화 이다 오다 오다 좀 나아지다 나아지다 하다 지하가 지하가 넓다 넓다 군사기지 군사기지 같다 곳 가다 가다 광원 광원 많다 많다 프레임 프레임 드랍 드랍 좀 심해지다 심해지다 느리다 느리다 터지다 터지다 업데이트 업데이트 만들다 만들다 게임 것 뿐이다 나오다 나오다 년 되다 아직도 아직도 알파 알파 이다 비슷하다 시기 시기 나오다 나오다 스페이스 스페이스 엔지니어 엔지니어 베타 베타 넘어가다 넘어가다 나중 나오다 나오다 나 가다 가다 정식 정식 버전 버전 나오다 나오다 조적 조적 산적 산적 버그 많이 많이 들다 들다 그렇다 솔직하다 솔직하다 시간 넘다 넘다 하다 생각 버그 많이 많이 보다 끄다 끄다 무 위키 위키 멀티 멀티 하다 산적 산적 하다 하다 전 모르다 모르다 왜냐면 왜냐면 전 인터넷 인터넷 게임 씹다 씹다 싸다 싸다 솔플 솔플 알다 알다 평 내리다 내리다 마인크래프트 마인크래프트 무언가 무언가 건설 건설 하다 것 생존 생존 겜 좋아하다 좋아하다 한번 해 볼 게임 이다
7 Days to Die,완벽하다 완벽하다 게임 있다 이 게임 아니다
7 Days to Die,스타 스타 듀 밸리 밸리 느끼다 느끼다 힐링 힐링 게임 임
7 Days to Die,이 평가 평가 버전 버전 기준 기준 작성 작성 되어다 되어다 늘다 늘다 서바이벌 서바이벌 호드 호드 크다 크다 래프팅 래프팅 주 컨텐츠 컨텐츠 삼다 삼다 오픈월드 오픈월드 좀비 좀비 생존 생존 게임 이다 인트 인트 영상 영상 같이 플레이어 플레이어 게임 내 일 밤 대비 대비 하다 위해 만들다 만들다 입다 입다 기지 기지 구축 구축 하다 좀비 좀비 로부터 살아나다 살아나다 처절하다 처절하다 생존 생존 게임 꿈꾸다 꿈꾸다 제 직접 직접 해봤다 해봤다 막상 막상 해보다 해보다 일 밤 뻘 짓다 짓다 일 낮 되다 좀비 좀비 호드 호드 몰려오다 몰려오다 말 듣다 듣다 개학 개학 하루 하루 앞두다 앞두다 학생 학생 마냥 마냥 허겁지겁 허겁지겁 준비 준비 하다 살아나다 살아나다 조금 묘 게임 이다 바리 바리 케이트 케이트 수리 수리 하다 밤새 밤새 나무 나무 개 쓸다 쓸다 비밀 비밀 이다 이 게임 하다 느끼다 느끼다 것 가지 가지 있다 의지 의지 시스템 기술 기술 시스템 총기 총기 시스템 이다 의지 의지 시스템 먹다 먹다 밤 건강하다 건강하다 자다 자다 지내다 지내다 의지 의지 능력 능력 치가 치가 상승 상승 반대 반대 이상하다 이상하다 줍다 줍다 먹다 먹다 사망 사망 하다 의지 의지 능력 능력 치가 치가 하락 하락 하다 의지 의지 능력 능력 치의 치의 변동 변동 따르다 따르다 플레이어 플레이어 체력 체력 지구력 지구력 달라지다 달라지다 저 이 능력 능력 치 때문 약간 힘들다 힘들다 지내다 지내다 같다 고기 고기 스튜 스튜 그릴 그릴 운 맛 불고기 불고기 먹다 먹다 끽 해보다 해보다 이나 이나 씩 상승 상승 하다 반면 반면 좀 비견 비견 입 물리다 물리다 쓰러지다 쓰러지다 씩 하락 하락 하다 방호 방호 수단 수단 부족하다 부족하다 초반 초반 아직 아직 자다 자다 모르다 모르다 초보자 초보자 일 때 사망 사망 하다 쉬다 쉬다 상 애석하다 애석하다 여러분 게임 처음 처음 키 방호 방호 수단 수단 부족하다 부족하다 초반 초반 아직 아직 자다 자다 모르다 모르다 초보자 초보자 이기 이기 때문 이 의지 의지 시스템 아직 아직 은 밸런스 밸런스 제대로 잡히다 잡히다 않다 진입 진입 장벽 장벽 높힌다 높힌다 느끼다 느끼다 기술 기술 시스템 몽둥이 몽둥이 같이 묵직하다 묵직하다 뭉둥 뭉둥 다루다 다루다 기술 기술 의약품 의약품 자다 자다 먹다 먹다 기술 기술 여러 여러 종류 종류 있다 이 기술 기술 각각 기술 기술 관련 관련 되다 행동 행동 하다 경험치 경험치 얻다 얻다 레벨 레벨 부터 성장하다 성장하다 여기 도구 도구 무기 무기 제작 제작 하다 기술 기술 이름 이름 그대로 제작 제작 하다 기술 기술 성장하다 성장하다 이 너무나도 너무나도 성장 성장 속도 속도 느리다 느리다 얼마나 느리다 느리다 일 낮 플레이 시간 시간 동안 틈 나다 나다 계 속 돌 도끼 도끼 도구 도구 만들다 만들다 체감 체감 개다 만들다 만들다 같다 돌 도끼 도끼 제작 제작 하다 돌 개 나무 나무 개 풀 개 소모 소모 되다 도구 도구 제작 제작 레벨 레벨 오르다 제작 제작 기술 기술 이 뿐 아니다 무기 무기 제작 제작 총기 총기 제작 제작 기타 물품 물품 제작 제작 천 방어 방어 구 제작 제작 가죽 가죽 방어 방어 구 제작 제작 철 방어 방어 구 제작 제작 이렇게 나눠지다 나눠지다 있다 품질 품질 좋다 좋다 도구 도구 무기 무기 방어 방어 구르다 구르다 사용 사용 하다 전담 전담 작업 작업 따로 따로 두다 두다 야하다 야하다 정도 정도 이다 거기 거기 다가 다가 기술 기술 밸런스 밸런스 부분 부분 이상하다 이상하다 있다 있다 천 방어 방어 구 기술 기술 찍다 찍다 최상급 최상급 품질 품질 방어 방어 구르다 구르다 제작 제작 하다 구르다 구르다 다니다 다니다 가죽 가죽 방어 방어 구 방어 방어 거의 비슷하다 총기 총기 시스템 조금 특이하다 특이하다 세븐 세븐 데이즈 데이즈 투 다 이 완제 완제 품 총기 총기 아니다 많이 많이 귀하다 귀하다 확률 확률 루팅 루팅 하다 있다 하다 보급 보급 품 상자 상자 얻다 얻다 수 있다 총기 총기 부품 부품 얻다 얻다 수 있다 운 좋다 좋다 총기 총기 완제 완제 품 얻지 얻지 않다 이상 총기 총기 하나 얻다 얻다 이리저리 이리저리 뛰어다니다 뛰어다니다 부품 부품 모으다 모으다 또 거기 거기 다가 다가 총기 총기 작법 작법 아야 하다 세븐 세븐 데이즈 데이즈 투 다 이다 나름 나름 개성 개성 있다 매력 매력 있다 게임 느끼다 느끼다 아직 아직 얼리다 얼리다 엑세스 엑세스 부족하다 부족하다 점도 점도 있다 것 같다 기술 기술 밸런스 밸런스 문제 문제 있다 모델링 모델링 무척 무척 아쉽다 아쉽다 점 플레이어 플레이어 사슴 사슴 돼지 돼지 같다 동물 동물 좀비 좀비 생동감 생동감 넘치다 넘치다 이 있다 계속 계속 개발 개발 하다 나가다 나가다 완화 완화 하다 나름 나름 머 진 게임 되다 생각 하다 추천 추천
7 Days to Die,병신 겜 플레이 하다 우리 병신 아주 적합하다 적합하다
7 Days to Die,버전 버전 공식 공식 한글화 한글화 되다 하다
7 Days to Die,지금 세다 세다 구매 하다 위해 평가 평가 읽다 읽다 보고 있다 구매 하다 추천 추천 드리다 드리다 여러 여러 좀비 좀비 생존 생존 샌드박스 샌드박스 게임 플레이 해오다 해오다 가장 오랫동안 오랫동안 즐겁다 즐겁다 실망하다 실망하다 않다 게임 이다 장점 장점 말씀드리다 말씀드리다 건축 건축 용 블럭 블럭 업 레드 레드 다양성 다양성 콘크리트 콘크리트 건물 건물 짓다 짓다 철판 철판 붙이다 붙이다 건물 건물 짓다 짓다 나무 나무 집 짓다 짓다 원하다 원하다 형태 형태 원하다 원하다 재질 재질 건축물 건축물 만들다 만들다 불편하다 불편하다 없다 재료 재료 수급 수급 적당하다 적당하다 난이도 난이도 반복 반복 나무 나무 건 추다 추다 물 우 클릭 클릭 마지막 마지막 테크 테크 업그레이드 업그레이드 하다 필요하다 필요하다 재료 재료 수 일 이상 생존 생존 단계 단계 가다 가다 때 쯤 초 중반 중반 나무 나무 철 테크 테크 무시 무시 넘다 넘다 있다 다양하다 다양하다 아이템 아이템 만들다 만들다 수 있다 항상 항상 땅 파고 파고 벌목 벌목 하다 다른 게임 비다 비다 쉬다 쉬다 건축 건축 가능하다 가능하다 좀비 좀비 러시 러시 타임 타임 일과 일과 무작위 무작위 스폰 스폰 등 엄청나다 엄청나다 요새 요새 짓다 짓다 나다 나다 모든 모든 생존 생존 게임 공통점 공통점 적 너무 쉬다 쉬다 무적 무적 느끼다 느끼다 요새 요새 단단하다 단단하다 세다 세다 매 일 오다 오다 엄청나다 엄청나다 러시 러시 인하다 인하다 튼튼하다 튼튼하다 보 요새 요새 무너지다 무너지다 수 있다 후반 후반 부 서다 서다 지루하다 지루하다 다른 생존 생존 게임 다르다 다르다 상승 상승 하다 난이도 난이도 정말 좋다 좋다 창작 창작 마당 마당 모드 모드 이용 이용 다양성 다양성 완전 다른 장르 장르 바꾸다 바꾸다 수 있다 마법 마법 전쟁 전쟁 야생 야생 생존 생존 등등 우호 우호 엔피시 엔피시 적대 적대 엔피시 엔피시 추가 추가 가능하다 가능하다 마치 스카이림 스카이림 생존 생존 판이 판이 느껴지다 느껴지다 정도 정도 모드 모드 다양하다 다양하다 각 지역별 지역별 특색 특색 방사 방사 능이 능이 뿜 지다 지다 진입 진입 만해 만해 피 죽죽 죽죽 달다 달다 지역 지역 너무 춥다 춥다 좀비 좀비 얼어붙다 얼어붙다 단단하다 단단하다 강력하다 강력하다 좀비 좀비 있다 지역 지역 등등 하다 매다 매다 여러 여러 구역 구역 존재 존재 하다 탐험 탐험 하다 재미 재미 있다 단점 단점 없다 게임 없다 세다 세다 단점 단점 있다 만약 이 단점 단점 극도 극도 싫어하다 싫어하다 구매 하다 않다 좋다 좋다 조금 아쉽다 아쉽다 최적화 최적화 기본 기본 렘 먹다 먹다 좀 크다 크다 모드 모드 받다 받다 많다 많다 사람 멀티 멀티 하다 되다 렘 렘부족 렘부족 강제 강제 종료 종료 당하다 당하다 있다 모드 모드 없이 없이 인 멀티 멀티 하다 이 단점 단점 느껴지다 느껴지다 않다 세이브 파일 대부분 대부분 얼 리얼 리얼 엑세스 엑세스 이다 게임 고질 고질 문제 문제 이다 피시방 피시방 유저 매 플레이 시 각종 세이브 모드 모드 멀티 멀티 서버 서버 파일 들다 들다 다니다 다니다 이다 수 있다 스팀 클라우드 클라우드 지원 지원 한글화 한글화 부재 부재 뭐 대부분 대부분 스팀 러 신경 신경 쓰다 쓰다 단점 단점 보기 힘드다 힘드다 단점 단점 한글화 한글화 팀 없다 모드 모드 도 찾다 찾다 수 없다 적다 적다
7 Days to Die,개 화 버그 겜
7 Days to Die,오다 오다 벌써 벌써 얼리다 얼리다 엑세스 엑세스 주년 주년 요 나오다 나오다 구매 하다 정식 정식 출시 아니다 세상 세상
7 Days to Die,사다 사다 잊다 잊다 달 한번 꺼내다 꺼내다 시간 기 막히다 막히다 가다 가다
7 Days to Die,한글화 한글화 완장 완장 지다 지다 븅 신들 신들 때문 비추다 비추다
7 Days to Die,음성 음성 채팅 채팅 가능하다 가능하다 친구 친구 하다 재밌다 재밌다 꾸준하다 꾸준하다 업데이트 업데이트 업데이트 업데이트 마다 마다 변화 변화 하다 게임 모습 모습 게임 구매 입장 입장 상당하다 상당하다 뿌듯하다 뿌듯하다 거점 거점 마련 마련 자원 자원 얻다 얻다 구급 구급 품 모으다 모으다 것 시작 시작 하다 나중 직접 직접 농사 농사 짓다 짓다 광산 광산 만들다 만들다 철광 철광 캐다 캐다 제련 제련 각종 방어 방어 시설 시설 정비 정비 하다 좀비 좀비 침공 침공 막다 막다 끊임없다 끊임없다 방어 방어 파밍 파밍 생존 생존 하다 맵 만들다 만들다 때 좀비 좀비 강하다 강하다 생존 생존 품 지원 지원 정도 정도 또 리젠 리젠 되다 속도 속도 등 여러가지 여러가지 고르다 고르다 수 있다 랜덤 랜덤 필드 필드 선택 선택 가능하다 가능하다 짐 따르다 따르다 무궁무진 무궁무진 발전 발전 가능하다 가능하다 되어다 되어다 근데 근데 첨부 첨부 터 하다 좀 좀비 좀비 잡다 잡다 렙업 렙업 해 보다
