title,first_cleaned_reviews
Propnight,안티 안티 치트 치트 안티 안티 차트 차트 이 밸럼떔 밸럼떔 게임 실행 실행 안되다 환불 넣다 넣다 이렇다 이렇다 후기 후기 댓글 댓글 한번 쓸다 쓸다 적 없다 처음 처음 쓰다 쓰다 악플 악플 밸 좁다 좁다 망겜 망겜 핵 못자다 못자다 똥망겜 똥망겜
Propnight,게임 시작 시작 하다 초보 초보 초보 초보 끼리 끼리 고수 고수 고수 고수 끼리 끼리 많다 많다 들다 들다 너무 초보 초보 생각 안 함
Propnight,핵 매우 심하다 심하다 사다 사다 셈 개심 개심 함 갈수록 갈수록 심해지다 심해지다
Propnight,벌써 벌써 핵 창궐 창궐 하다 시작 시작 하다 무슨 섬광 섬광 유리 유리 병 분동 분동 안 무한 무한 던지다 던지다 대다 대다 화면 화면 액정 액정 박살 박살 줄 신고 신고 기능 기능 좀 넣다 넣다 줍다 줍다 핵 때문 게임 개 망하다 망하다 중
Propnight,데바 데바 데 정말 오래 오래 사람 재밋을꺼 재밋을꺼 같다 사다 사다 리뷰 리뷰 적다 적다 봄 살인마 살인마 살인마 살인마 하다 때 격감 격감 정말 너무 후짐 후짐 도망가다 도망가다 애 물건 물건 변신 변신 거나 거나 투명 투명 쓰다 쓰다 정말 보이다 보이다 생존자 생존자 그냥 무난 무난 무난 무난 캐릭터 캐릭터 움 아직 아직 출시 초기 초기 컨텐츠 컨텐츠 별로 별로 없다 계속 계속 패치 되다 술래잡기 술래잡기 게임 그래도 좋다 좋다 점수 점수 받다 받다 있다 않다
Propnight,판 핵 만남 만남 쓰레기 쓰레기 게임 환불 함 제발 제발 핵 쓰다 쓰다 한국인 한국인 새끼 핵 좀 쓰다 쓰다 짱깨 짱깨 다르다 다르다 뭐 네
Propnight,시발 핵 처 막다 막다 가해 가해 시발 연속 연속 핵 만나다 만나다 게임 어쩌 어쩌 거 씩 하다 게임 무료 무료 풀다 풀다 등신 등신
Propnight,밸런스 밸런스 엉망 엉망 버그 있다 핵 잡지 잡지 않다 관리 관리 안함 안함
Propnight,데바 데바 데 짜다 짜다 퉁 주제 주제 빡치다 빡치다 하다 핵 핵 이 생존 생존 마 새다 새다 들이다 들이다 머리 머리 박치기 박치기 박박 박박 웃다 웃다 시발 내 머리 머리 왜 물 머린 머린 데 쟤 돌 머리 머리 고 현실 현실 패치 시급하다 시급하다
Propnight,제발 제발 부탁 부탁 치다 치다 숨다 숨다 있다 이나 이나 하다 등신 등신 팀원 팀원 다 죽다 죽다 발전기 발전기 돌리다 돌리다 좆 사물 사물 변하다 변하다 숨다 숨다 있다 씨발 새끼
Propnight,빠르다 빠르다 게임 거나 거나 를 설정 설정 하다 판 판이 판이 살인마 살인마 이다 국적 국적 상관없다 상관없다 인성 인성 질 언제나 언제나 받다 받다 태 주의 주의 하다 가끔 가끔 생존자 생존자 퀵실버 퀵실버 도라에몽 도라에몽 를 만날 만날 수 있다 살인마 살인마 도약 도약 시 달 도착 도착 하다 수 있다 각력 각력 를 가지다 가지다 날뛰다 날뛰다 캥거루 캥거루 볼 수 있다 참고 참고 하다 멘탈 멘탈 좋다 좋다 않다 분 반드시 이르다 숙지 숙지 하다 다인 다인 큐 게임 어지럽히다 어지럽히다 시오 시오 감사하다 감사하다 꺼지다 꺼지다 시발 최근 최근 해봤다 해봤다 때 핵 자주 자주 난적 난적 없다 국적 국적 불문 불문 자기 주장 주장 강하다 강하다 사람 징징거리다 징징거리다 게임 환경 환경 더럽히다 더럽히다 있다 함 모두 유동 유동 닉 쓴다 쓴다 해도 네티켓 네티켓 치다 치다 지키다 지키다 게임 하다 시 발 인성 인성 질좀 질좀 그만하다 그만하다 뇌 절도 절도 그만하다 그만하다
Propnight,게임 재미있다 재미있다 하다 보다 자꾸 자꾸 튕기 튕기 친구 친구 같이 하다 팀 초대 초대 하다 자꾸 자꾸 안되다 뭔가 문제 문제 많다 많다 뭔가 계속 계속 흥미 흥미 사라지다 사라지다 느낌 느낌 임
Propnight,중국 중국 진짜 진짜 개 극혐 극혐 게임 핵 쓰다 쓰다 있다 오다 오다 진짜 진짜
Propnight,패치 게임 좆망 하다 버리다 버리다 이건 이건 게임 아니다
Propnight,버그 너무 많다 많다 딜 벽 통과 통과 거나 거나 살리다 살리다 잠깐 키 먹다 먹다 하다 아예 아예 겜 시작 시작 동시 동시 움직이다 움직이다 너무 거 아니다 어떻다 어떻다 키도 키도 먹다 먹다 한영키 한영키 누르다 누르다 안되다 도 안되다 마우스 마우스 안되다 킷 먹다 먹다 움직이다 움직이다 채팅 채팅 말 하다 없다
Propnight,시 발 이 게임 왜 맨날 맨날 들어가다 들어가다 들어가다 들어가다 때 캐릭터 캐릭터 초기 초기 화가 화가 되어다 되어다 같다 시간 하다 동안 코드 코드 입력 입력 하다 얻다 얻다 무료 무료 스킨 스킨 빼다 빼다 프롭박스 프롭박스 깔다 깔다 아이템 아이템 하나 있다 말 되다 밸런스 밸런스 다 들다 들다 같다 징징대다 징징대다 적도 적도 없다 핵 뭐 모든 모든 게임 그렇다 참다 참다 이건 이건 도저히 도저히 못 참다 참다 살인자 살인자 스킨 스킨 다 뽑다 뽑다 다 사라지다 사라지다 시 발 하다 맛없다 맛없다 진짜 진짜 제작자 반성 반성 하다
Propnight,진짜 진짜 생존자 생존자 살인마 살인마 머 가리다 가리다 깨다 깨다 건 없애다 없애다 랔 뉴비 뉴비 살인마 살인마 한도 한도 끝 없이 없이 치다 치다 죽다 죽다 빡치다 빡치다 기다 기다 살인마 살인마 탈출 탈출 문 앞 머 가리다 가리다 질라 질라 깨지다 깨지다 더 불쌍하다 불쌍하다
Propnight,게임 자체 자체 재밋어 재밋어 유저 정말 별로 별로 차라리 음성 음성 챗 채팅 채팅 막다 막다 어떻다 어떻다
Propnight,매칭 매칭 평균 평균 초 이내 이내 기존 기존 해상도 해상도 및 주사 주사 율 조정 조정 안되다 패치 하다 해결 해결 되어다 되어다 좋다 좋다 한국어 한국어 지원 지원 하다 되어다 되어다 숨박꼭질 숨박꼭질 형태 형태 괜찮다 괜찮다 단지 같다 맵 지형 지형 물건 물건 위치 위치 등 다변 다변 화가 화가 주어지다 주어지다 되다 않다 싶다 싶다 하다 생각 버그 픽스 픽스 업데이트 업데이트 아직 아직 자다 자다 되다 있다 편입 편입 니
Propnight,시간 가량 가량 게임 하다 느끼다 느끼다 생존자 생존자 입장 입장 나름 나름 재미 재미 느끼다 느끼다 수 있다 살인마 살인마 하다 진짜 진짜 암 걸리다 걸리다 게임 임 애초 애초 개발 개발 진 자체 자체 생존자 생존자 위주 위주 업데이트 업데이트 밸런스 밸런스 조정 조정 하다 편 이기 이기 때문 안 그래도 명 상대 상대 하다 살인마 살인마 입장 입장 많이 많이 불리하다 불리하다 게임 생존자 생존자 애초 애초 살인마 살인마 따위 무섭다 무섭다 하다 않다 그렇다 보다 살인마 살인마 유저 많이 많이 없다 때문 생존자 생존자 골 살인마 살인마 방 들어가다 들어가다 경우 경우 허다 허다 그 나가다 나가다 이기 이기 때문 매칭 매칭 자체 자체 자다 자다 이뤄지다 이뤄지다 않다 게임 하다 번 방이 방이 파 다시 들어가다 들어가다 파 짓 반복 반복 하다 함 밸런스 밸런스 조절 조절 제대로 당하다 당하다 결국 살인마 살인마 품귀 품귀 현상 현상 망하다 망하다 같다
Propnight,스팀 클라우드 클라우드 기능 기능 이제 서다 서다 고치다 고치다 건 뭐라다 뭐라다 하다 않다 첫날 첫날 게임 구매 유저 주다 주다 의상 의상 다시 지급 지급 해주다 해주다 하다 맛 안 나다 나다 게임 뭐 재밌다 재밌다
Propnight,핵좀 핵좀 잡다 잡다 제발 제발 핵 때문 하다 먹음 먹음
Propnight,분명 분명 업뎃 업뎃 전 렉 하나 없이 없이 자다 자다 돌아가다 돌아가다 업뎃 업뎃 이후 렉 너무 심하다 심하다 걸리다 걸리다 컴퓨터 나쁘다 나쁘다 본체 본체 짜다 짜다 임 몬스터헌터 몬스터헌터 월드 월드 돌아가다 돌아가다 프롭 프롭 데 렉 먹다 먹다 돌아가다 돌아가다 어차피 어차피 외국인 외국인 개발자 개발자 한국어 한국어 읽다 읽다 시벌
Propnight,살인마 살인마 희생 희생 시키다 생존자 생존자 개발자 개발자 즐거움 즐거움 얻다 얻다 게임
Propnight,살인마 살인마 왕따 왕따 겜
Propnight,살다 살다 유전 유전 데 좀 오르다 겜 잡다 잡다 퍼 인큐임 인큐임 살 마가 마가 뒤지다 이기다 이기다 없다 구조 구조 생존자 생존자 하다 고해 고해 살인자 살인자 닷지 닷지 엄청나다 엄청나다 겜 잡다 잡다 분 걸리다 걸리다 가끔 가끔 만나다 만나다 핵 들다 들다 향연 향연 할인 하다 때 아니다 값 하다 사다 사다 셈
Propnight,살인마 살인마 즘 말다 말다 해주다 해주다 전 하다 싫다 싫다
Propnight,대유 대유 잼
Propnight,살인마 살인마 밟다 밟다 기절 기절 취급 취급 도안 도안 되다 개 병신 겜
Propnight,너무 재밌다 재밌다 한국 한국 커뮤니티 커뮤니티 없다 한국인 한국인 분 같이 즐기다 즐기다 어렵다 어렵다 그래서 한번 만들다 만들다 보다 프롭 프롭 나이트 나이트 최초 최초 한국 한국 디스 디스 코드 코드 커뮤니티 커뮤니티 오다 오다 같이 게임 하다
Propnight,장점 장점 친구 친구 같이 한판 한판 하다 재미있다 재미있다 살인마 살인마 피해 피해 숨다 숨다 스턴 스턴 먹이다 먹이다 재미 재미 쏠쏠하다 쏠쏠하다 살인마 살인마 하다 심리전 심리전 생존 생존 마 잡 때 쾌감 쾌감 쏠쏠하다 쏠쏠하다 단점 단점 버그 버그 버그 직접 직접 겪다 겪다 버그 발전기 발전기 다 돌리다 돌리다 문 열다 열다 연 사람 만 리 다른 사람 늘다 늘다 문 닫히다 닫히다 는걸 는걸 뜨다 뜨다 망하다 망하다 맵 집일때 집일때 층 발전기 발전기 돌리다 돌리다 층 의자 의자 걸리다 걸리다 생존자 생존자 층 의도 의도 치 않다 구 하다 덕분 덕분 바로 앞 있다 살인마 살인마 바로 죽이다 죽이다 버리다 버리다 게임 터지다 터지다 살인마 살인마 열리다 열리다 문 앞 생존자 생존자 명 쓰다 쓰다 뜨다 뜨다 리 분명 분명 들다 들다 조금 있다 생존자 생존자 명 탈출 탈출 처리 처리 되다 나 가짐 가짐 핵핵핵 핵핵핵 직접 직접 핵 번 봄 무적 무적 핵 살인마 살인마 생존자 생존자 쓰리다 쓰리다 뜨다 뜨다 려 계속 계속 무한 무한 일어서다 일어서다 발전기 발전기 바로 완료 완료 핵 생존자 생존자 발전기 발전기 터뜨리다 터뜨리다 발전기 발전기 바로 완성 완성 되다 순간이동 순간이동 핵 생존자 생존자 이리저리 이리저리 텔레포트 텔레포트 함 밸런스 밸런스 해당 해당 경우 경우 개선 개선 가능 가능 살인마 살인마 너프 너프 최근 최근 받다 받다 하다 맛 적어지다 적어지다 특히 특히 스턴 스턴 패치 이후 생존 생존 마 두 겨 맞다 맞다 횟수 횟수 증가 증가 전체 전체 재미있다 재미있다 게임 버그 핵 해결 해결 하다 하다 이상 추천 추천 하다 힘드다 힘드다 특히 특히 직접 직접 핵 버그 때문 지면 지면 하다 않다
Propnight,인성 인성 질의 질의 끝판 끝판 왕게임 왕게임 짱깨 짱깨 많다 많다 핵 많다 많다 초딩 초딩 입터 입터 거 신고 신고 하다
Propnight,밸런스 밸런스 맞다 맞다 같다 않다 살인자 살인자 너무 쌘대 쌘대 지금 내 살인마 살인마 쌔다 쌔다 느끼다 느끼다 다 핵 들이다 들이다 진짜 진짜 핵 시
Propnight,이거할빠 이거할빠 데바 데바 데함 데함
Propnight,재밌다 재밌다 업뎃 업뎃 구르다 구르다 개킹 개킹 받다 받다 빨리 빨리 업뎃 업뎃 해주다 해주다
Propnight,그저 짱깨 짱깨
Propnight,살인마 살인마 너무 불리하다 불리하다 생존자 생존자 인큐 인큐 만나다 만나다 인성 인성 질 당하다 당하다 바로 게임 삭제 삭제 왜 평가 평가 보다 다 살인마 살인마 구리다 구리다 말 하다 알다 알다 머리 머리 찍기 찍기 하나 사라지다 사라지다 밸런스 밸런스 맞다 맞다
Propnight,짱 재미 재미 짐
Propnight,재밌다 재밌다
Propnight,프롭 프롭 나이트 나이트 재밌다 재밌다 땅 유저 보 핵 있다 한텐 한텐 핵 업다 업다 같다 프롭 프롭 나이트 나이트 추천 추천
Propnight,게임 자체 자체 너무 잘만 잘만 재밌다 재밌다 가끔 가끔 사회 사회 결여 결여 되다 유저 부모님 부모님 들먹이다 들먹이다 욕설 하다 경우 경우 있다 이렇다 이렇다 유저 고소 고소 하다 위해 게임 채팅 채팅 다시 보기 기능 기능 만들다 만들다 하다 실제 실제 욕설 들다 들다 고소 고소 하다 중 이기 이기 더 정확하다 정확하다 증거 증거 제출 제출 위 채팅 채팅 다시 보기 기능 기능 만들다 만들다 주다 주다 하다 특히 특히 욕설 닉네임 닉네임 하다 유저 착하다 착하다 유저 괴롭히다 괴롭히다 경우 경우 많이 많이 보다 욕설 닉네임 닉네임 유저 관리 관리 하다 하다 거 같다
Propnight,매칭 매칭 안 잡히다 잡히다 할인 사다 사다 접 명 정도 정도 그렇다 것 같다 랭크 랭크 없다 쫄깃 쫄깃 맛 없다 그냥 잡히다 잡히다 잡히다 잡히다 지면 지면 지다 지다 조차 랭크 랭크 하다 수 없다 그것 마저 삭제 삭제 하다
Propnight,방귀 방귀 끼 말 치료 치료 하다 말 머리 머리 깨지다 깨지다 말 지다 지다
Propnight,재미 재미 있다 살인마 살인마 뭔가 미안하다 미안하다 게임 그나 그나 제외 제외 프롭 프롭 코인 코인 모으다 모으다 은근 은근 빡세 빡세 고 생각 함 자주 자주 패치 해주다 해주다 것 좋다 좋다 아직 아직 성장하다 성장하다 단계 단계 그렇다 데바 데바 데 비다 비다 맵 캐릭터 캐릭터 의상 의상 등 요소 요소 부족하다 부족하다 금방 금방 질리다 질리다 수도 수도
Propnight,제작자 한국 한국 매우 싫어하다 싫어하다 게임 중 한국어 한국어 치다 치다 않다
Propnight,
Propnight,친구 친구 하다 같이 삿는대 삿는대 오류 오류 생기다 생기다 친구 친구 가안 가안 돼다 돼다 혼자 하다 중 너무 무섭다 무섭다 저 보이 보이 무섭다 무섭다 죽여주다 죽여주다 심장마비 심장마비 오다 오다
Propnight,인물 인물 개 많다 많다 살인자 살인자 다 하다 나가다 나가다 하다 살인자 살인자 개 하다
Propnight,재미없다 재미없다
Propnight,살인마 살인마 하다 사람 너무 없다 게임 재미있다 재미있다 매칭 매칭 너무 오래 오래 걸리다 걸리다 게임 시간 분 정돈 정돈 데 매칭 매칭 분 넘다 넘다 걸리다 걸리다
Propnight,게임 실행 실행 시키다 메인 메인 화면 화면 부터 프레임 프레임 지연 지연 시간 렌더링 렌더링 게임 하다 수가 수가 없다 다르다 다르다 게임 문제 문제 없이 없이 돌리다 돌리다 프롭 프롭 나이트 나이트 이렇다 이렇다 현상 현상 떄문 떄문 게임 하다 수 없다 해결 해결 방법 방법 알다 알다 분 있다
Propnight,밸런스 밸런스 맞추다 맞추다 이 게임 오래 오래 못 간다 간다
Propnight,
Propnight,버그 고치 고치 버그 배 생기다 생기다 미치다 게임
Propnight,어디가 어디가 살인마 살인마
Propnight,망겜 망겜
Propnight,뿡
Propnight,재밌다 재밌다 살인마 살인마 걸리다 걸리다 나가다 나가다 사람 너무 많다 많다 닷지 닷지 많이 많이 내면 내면 분 매칭 매칭 정지 정지 등 규칙 규칙 좀 생기다 생기다 좋다 좋다
Propnight,할인 하다 때 빨 리사 리사 두다 두다 패치 산 가다 가다 망겜 망겜 다 되다 어쩌 어쩌 그만큼 그만큼 피드백 피드백 반영 반영 빠르다 빠르다 패치 빨리 빨리 빨리 빨리 해주다 해주다 기본 기본 게임 자체 자체 꿀잼 꿀잼 후회 후회 절대 절대 없다 거
Propnight,업뎃 업뎃 나다 나다 만원 만원 땅 버리다 버리다 되다 진짜 진짜 망겜 망겜
Propnight,살인마 살인마 머리 머리 찧다 찧다 뿡 살인마 살인마 머리 머리 찧다 찧다 뿡
Propnight,리본 리본 패치 새 살인마 살인마 레 덥다 덥다 맵 하다 구르다 구르다 얼른 얼른 내놓다 내놓다
Propnight,핵 없다 재밌다 재밌다
Propnight,자꾸 자꾸 핫도그 핫도그 숨다 숨다 말
Propnight,아니다 고치 고치 아니다 살리다 살리다 아니다 숨다 숨다
Propnight,튜토리얼 튜토리얼 없다 생존자 생존자 살인마 살인마 설명 설명 없다 인간 인간 살인마 살인마 평타 평타 사거리 사거리 졸라 짧다 짧다
Propnight,중국인 중국인 핵 좀 잡다 잡다 그렇다 겜
Propnight,
Propnight,열 받다 받다 재미있다 재미있다
Propnight,핵 줄 홍보 홍보 좋다 좋다 겜
Propnight,이제 안티 안티 치트 치트 생기다 생기다 핵 유저 없어지다 없어지다
Propnight,굿굿 굿굿
Propnight,핵 없다
Propnight,
Propnight,
Propnight,핵 들다 들다 많다 많다 심지어 꽁 짜다 짜다 핵 쓰다 쓰다 놈 있다 간단하다 간단하다 놈 때문 하다 싫어지다 싫어지다 차다 차다 정말 재밌다 재밌다 게임 아쉽다 아쉽다 운영 운영 진 꼭 불법 불법 프로그램 프로그램 사용 사용 하다 막다 막다 바라다 바라다
Propnight,재밌다 재밌다 버그 개 심하다 심하다 풀피 풀피 이다 하다 대다 대다 맞다 맞다 죽다 죽다 거 버근 버근 핵인 핵인 모르다 모르다
Propnight,미개하다 미개하다 짱깨 짱깨 새끼 핵 좀 막다 막다 씨팔 무한 무한 카메라 카메라 좀 아니다 않다
Propnight,핵 너무 많다 많다 얼른 얼른 잡다 잡다 함 안 그러면 겜 망하다 망하다 듯
Propnight,친죽 친죽 꿀잼 꿀잼
Propnight,게임 정말 재미있다 재미있다 흥미롭다 흥미롭다 핵 사물 사물 변신 변신 하다 이동 이동 하다 사물 사물 사이 사이 끼 움직 움직 못 거나 거나 하다 등 버그 문제 문제 심각하다 심각하다 게임 하다 프레임 프레임 때문 문 닫다 닫다 도망치다 도망치다 상태 상태 다시 문 앞 순간이동 순간이동 거나 거나 되돌아가다 되돌아가다 적 번 아니다 이러하다 이러하다 문제 문제 빨리 빨리 고치다 고치다 하다 생각 하다 또 플레이어 플레이어 트롤 트롤 악질 악질 행동 행동 문제 문제 매칭 매칭 잡히다 잡히다 후 살인마 살인마 생존자 생존자 하다 싶다 싶다 않다 매칭 매칭 취소 취소 나가다 나가다 사람 너무 많다 많다 게임 돌리다 돌리다 판 중 진행 되다 판이 판이 판도 판도 안되다 정도 정도 매칭 매칭 잡다 잡다 게임 시간 다 잡아먹다 잡아먹다 느낌 느낌 드네 드네 이러하다 이러하다 점도 점도 해결 해결 필요하다 필요하다 생각 하다 생존자 생존자 게임 매칭 매칭 하다 때 살인마 살인마 매칭 매칭 되다 경우 경우 살인마 살인마 매칭 매칭 잡 때 생존자 생존자 매칭 매칭 되다 경우 경우 빈번히 빈번히 있다 이 부분 부분 문제점 문제점 해결 해결 매칭 매칭 잡다 잡다 후 매칭 매칭 취소 취소 및 탈주 탈주 하다 플레이어 플레이어 패널 패널 티 적용 적용 되어다 되어다 이렇다 이렇다 경우 경우 적어지다 적어지다 않다 하다 생각 듭니 듭니 좋다 좋다 운영 운영 방식 방식 좋다 좋다 게임 게임 플레이 하다 수 있다 만들다 만들다
Propnight,내 생각 하다 완벽하다 완벽하다
Propnight,중국인 중국인 스팀 쫓아내다 쫓아내다 하다
Propnight,스턴 스턴 길다 길다 매칭 매칭 같다 핵 많다 많다
Propnight,연결 연결 끊기다 끊기다 틈새 틈새 사물 사물 끼다 끼다 바닥 바닥 처 박히다 박히다 나오다 나오다 순간이동 순간이동 하다 사물 사물 변신 변신 하다 사람 상태 상태 보이다 보이다 의자 의자 끼다 끼다 기타등등 기타등등 버그 존나 많다 많다 생각 안 채팅 채팅 왜 갑자기 없애다 없애다 모르다 모르다
Propnight,다르다 다르다 다 모르다 모르다 닷지 닷지 왜케 왜케 심하다 심하다 오늘 오늘 오다 오다 들어가다 들어가다 매칭 매칭 드럽다 드럽다 오래 오래 걸리다 걸리다 겨우 잡히다 잡히다 닷지 닷지 생존자 생존자 돌리다 돌리다 살인마 살인마 걸리다 걸리다 닷지 닷지 하다 않다 제발 제발 게임 즘 하다 몇 십분 십분 걸리다 걸리다
Propnight,중국인 중국인 핵 너무 많다 많다
Propnight,핵 없애다 없애다
Propnight,핵 존나 많다 많다 걍 사다 사다 셈 산 사람 환불 셈
Propnight,버그 셀 수 없이 없이 많다 많다 버그 때문 부조리 부조리 당하다 당하다 싫다 싫다 사지 사지 말다 말다 게임 자다 자다 만들다 만들다 수많다 수많다 버그 절망 절망 밸런스 밸런스 도대체 도대체 연말 연말 휴가 휴가 왜 간 건지다 건지다 모르다 모르다 왜 지금 또 휴가 휴가 치다 치다 간 건지다 건지다 업데이트 업데이트 좆 되게 되게 안함 안함 물 들어오다 들어오다 때 휴가 휴가 치다 치다 가다 가다 좆망 겜 지금 패치 하다 테스트 테스트 서버 서버 더 불안정하다 불안정하다 건지다 건지다 점프 점프 씹히다 씹히다 병신 같다 버그 더 늘어나다 늘어나다 밴시 밴시 버니 버니 합 삭제 삭제 하다 개구 개구 끄다 끄다 이 고르다 고르다 때 처럼 거기 거기 패치 판 시발 핵 있다 존나 염병 염병 해 아주 감당 감당 치다 치다 하다 쓰다 쓰다 자다 자다 없이 없이 한번 패치 많이 많이 하다 짜다 짜다 짜다 짜다 하다 버그 고치다 고치다 해 시발 새끼 그냥 게임 사지 사지 말다 말다 제 평가 평가 추천 추천 바뀌다 바뀌다 전
Propnight,게임 자체 자체 혼자 서도 서도 계속 계속 플레이 하다 되다 정도 정도 너무 재밌다 재밌다 살인마 살인마 생존자 생존자 밸런스 밸런스 나름 나름 괜찮다 괜찮다 생각 하다 근데 근데 가지 가지 개선 개선 해주다 해주다 하다 있다 핵 쓰다 쓰다 유저 신고 신고 버튼 버튼 있다 좋다 좋다 신고 신고 기능 기능 없다 핵 만나다 만나다 대처 대처 하다 수가 수가 없다 국가 국가 별로 별로 서버 서버 나누다 나누다 하다 한국 한국 서버 서버 중국 중국 서버 서버 미국 미국 서버 서버 등등 따로 따로 나누다 나누다 좋다 좋다 가끔 가끔 갑자기 튕기 튕기 버그 있다 만약 이렇다 이렇다 버그 생기 생기 돼다 돼다 나가다 나가다 되다 유저 절반 절반 정도 정도 깎다 깎다 식 만들다 만들다 좋다 좋다 게임 해보다 해보다 못 갑자기 튕겨 튕겨 버리다 버리다 도 떨어지다 떨어지다 너무 슬프다 슬프다 사실 근데 근데 핵 없다 괜찮다 괜찮다 같다
Propnight,망하다 망하다 오류 오류 때문 게임 실행 실행 자체 자체 안되다
Propnight,중 꾸다 꾸다 들다 들다 없다 겜
Propnight,버그 좆망 겜 핵 잡 능력 능력 없다 건지다 건지다 능지 능지 없다 건지다 건지다
Propnight,충분하다 충분하다 재미있다 재미있다 게임 문제점 문제점 너무 많다 많다 그 재미 재미 반감 반감 시킴 시킴 문제점 문제점 핵 너무 많다 많다 거짓말 거짓말 안 한판 한판 걸다 걸다 한판 한판 또는 또는 연달 연달 서다 서다 핵 매칭 매칭 되다 스피드 스피드 핵 무적 무적 핵 등등 살인마 살인마 밸런스 밸런스 맞다 맞다 살인마 살인마 캐릭터 캐릭터 인기 인기 있다 것 하다 되다 왜냐면 왜냐면 인기 인기 없다 이유 이유 있다 능력 능력 너무 구림 구림 살인마 살인마 너무 불쌍하다 불쌍하다 데바 데바 데 강하다 강하다 살인마 살인마 피해 피해 탈출 탈출 하다 게임 아니다 왕따 왕따 살인마 살인마 능욕 능욕 하다 탈출 탈출 하다 게임 되어다 되어다 버리다 버리다 초보 초보 살인마 살인마 거나 거나 생존자 생존자 너무 인물 인물 말 그대로 살인마 살인마 불상 불상 하다 짐 살인마 살인마 머리 머리 판정 판정 너무 관대하다 관대하다 살짝 살짝 스치다 스치다 머리 머리 맞다 맞다 판정 판정 뜨다 뜨다 번 말 하다 살인자 살인자 너무 불쌍하다 불쌍하다 아이템 아이템 문짝 문짝 대가리 등등 살인자 살인자 기절 기절 시키다 요소 요소 너무 많다 많다 농장 농장 맵 생존자 생존자 사물 사물 변하다 변하다 갈대 갈대 숲 사이 사이 숨다 숨다 살인자 살인자 찾기 찾기 힘드다 힘드다 특히 특히 렉 때문 그레픽 그레픽 낮추다 낮추다 진짜 진짜 보이다 보이다 맵 문도 문도 너무 많다 많다 생존자 생존자 위해 필요하다 필요하다 하나 회용 회용 만들다 만들다 하다 봄 살인자 살인자 기절 기절 시키다 문 열다 열다 두다 두다 번 사용 사용 가능 가능 수도원 수도원 맵 교회 교회 옆 골목 골목 생존자 생존자 눕다 눕다 절대 절대 생존자 생존자 들다 들다 최면 최면 의자 의자 가다 가다 점프 점프 이용 이용 하다 겨우 닿다 닿다 수 있다 찌 그게 아니다 순전하다 순전하다 걸다 걸다 쓰러지다 쓰러지다 생존자 생존자 옮기다 옮기다 불가능하다 불가능하다 이르다 악용 악용 하다 유저 존재 존재 함 게임 재미있다 재미있다 고치다 고치다 되다 너무 많다 많다 제발 제발 핵 밸런스 밸런스 패치 좀 빨리 빨리 해주다 해주다 좋다 좋다
Propnight,핵 너무 많다 많다 이하 이하 생략 생략 밸런스 밸런스 맞다 맞다 게임 사 살인마 살인마 생존자 생존자 승률 승률 이르다 하다 이 얼마나 말 같다 않다 통계 통계 면 보통 보통 뉴비 뉴비 유입 유입 대부분 대부분 유저 생존자 생존자 더 많이 많이 함 자연 자연 오래 오래 게임 즐기다 즐기다 사람 슬슬 슬슬 지루하다 지루하다 살인마 살인마 하다 시작 시작 함 그렇다 보다 자연 자연 인물 인물 살인마 살인마 자주 자주 접 하다 되다 뉴비 뉴비 그냥 살인마 살인마 걸리다 걸리다 함 점 살인마 살인마 뉴비 뉴비 낮다 낮다 생존자 생존자 명 붙이다 붙이다 매칭 매칭 통계 통계 들어가다 들어가다 거임 거임 심지어 핵 사용자 사용자 승패 승패 통계 통계 들어가다 들어가다 뉴비 뉴비 살인마 살인마 하다 절대 절대 아니다 뉴비 뉴비 보고 자연스레 자연스레 살인마 살인마 한번 해보다 해보다 접 하다 경우 경우 많다 많다 그렇다 와중 와중 핵 만나다 만나다 걍 하다 싫다 싫다 게임 끄다 끄다 버리다 버리다 매칭 매칭 시스템 밸런스 밸런스 맞다 맞다 하다 승률 승률 이다 해 버리다 버리다 말 안되다 생각 함 모두 실력 실력 대면 대면 생존자 생존자 로 유리하다 유리하다 이번 패치 인하다 인하다 정도 정도 바뀌다 바뀌다 생존자 생존자 온갖 온갖 꼼수 꼼수 다 쓰다 쓰다 무적 무적 존 있다 살인마 살인마 꼼수 꼼수 점프 점프 업다 업다 하나 이다 것 패치 점프 점프 후 감소 감소 추가 추가 하다 버리다 버리다 이렇다 이렇다 패널 패널 티 주다 주다 의자 의자 추가 추가 하다 되다 생각 함 이렇다 이렇다 패치 하다 살인마 살인마 큐 잡 때 초이 초이 내 생존자 생존자 분 걸리다 걸리다 걸리다 걸리다 닷지 닷지 자주 자주 남 물론 살인마 살인마 함 결론 결론 그냥 가끔 가끔 생존자 생존자 하다 살인마 살인마 데리 데리 놀다 놀다 스트레스 스트레스 풀 되다
Propnight,넘다 넘다 무조 무조 코
Propnight,
