game,review
1945 공군: 슈팅 비행기게임 - 고전게임,"슈퍼보상 기어머신 오작동으로 코인만 날라가고, 마일리지도 보상안되고, 한두번도 아니고 여러번그러니 짜증납니다. 소리만나고, 머신동작은 안하고 멈춤상태로 코인만 먹고... 짜증나서 글 씁니다. 코인보상하세요. 지금까지 수차 발생하네요. 다른 유저도 그런경험 많다고하네요. 그리고 코인 사서 돌려도 어떨땐 20개 써도 어떨땐 하나, 어떨땐 두개 되는게 말이되나요? 돈만 쓰라는건지? 당첨확률을 어느정도는 해두어야죠?! 수정좀하세요. 오작동으로 여지껏 날린 코인도 유저들한테 보상하세요. 그리고 싱글 플레이어 스텔스 항목에서 특정구간 레이더 침범없는데도 지맘대로 빨갛게 변하는 버그 구간이 존재합니다. 수정하세요. 토너먼트 게임에서 화면 로딩도 안되었는데 안보이는데서 벌써 시작된 상태로 게임화면이 나오는현상은 여전합니다. 아마 수십번은 수정하라고 요청 했을텐데, 완전 소귀에 경읽기로 무시하네요."
1945 공군: 슈팅 비행기게임 - 고전게임,"티어1 토너먼트 캠페인 완료했지만 점수가 2750 입니다. 완료해서 플레이 보턴이 안되요. 보상도 순위에 따른 보석도 못받고 빠른 조치바라고 보상해주세요. 지난번 티어2에서도 이런 문제가 발생했는데 아무런 조치도 없었고, 오늘 또 발생했는ㄷ 티어2 토너먼트 캠페인 미션완료했는데 점수가 ""0니 보상도 없고 랭킹에도 들지 못했네요. 매번 업데이트 하는데 이런 에러나 버그는 왜 수정을 안하나요."
1945 공군: 슈팅 비행기게임 - 고전게임,21.10.10일 부터 22.1.21까지 약두달간 열심히 해봤는데 아쉬운게 티어1에서 티어2로 비행기 합성하니까 비행기 총알 나가는게 변해서 티어2를 잘사용 안함. 티어1 기존방식이 더좋은듯 함. 결국 더이상 겜이 진행과 업글 욕구 사라짐. 비행기 소개때 이상한것 소개말고 총알 나가는것 스캔해서 올려 주는게 유저들 한데 좋은듯 함.
1945 공군: 슈팅 비행기게임 - 고전게임,21.08.03 싱글플레이. 돌격 및. 스텔스 미션 하고 등수 갱신하였는데 무한로딩되어서 겜 종료후 재접속 폰 껐다가 다시 켜서 시작해도 무한로딩 그래서 겜 삭제 후 새로 설치하니 초기화 되었네요. 빠른 개선 바랍니다. 기존 상태로 복수가 될런지. 정보가 DB에 저장되어 있으면 복구는 될듯한데. 흠 겜하기가 쉽지 않네요... 21.5.10 처음 설치후는 버그 없이 할만했는데 업데이트를 하면 할수록 광고보기 딜레이현상. 싱글플레이 무한로딩. 게임을 하기가 쉽지 않네요. 게임 외에 외부연결(ex.서버 접속.. 기타등등) 디비전. 싱글플레이. 멀티플레이. 광고보기.. 빠른 개선 바랍니다.
1945 공군: 슈팅 비행기게임 - 고전게임,리뷰로 오류수정 요청했는데 리뷰가 사라져 다시 남깁니다. 캠페인 모드로 계속 게임을 하며 클리어를 하는데도 랭킹(레벨)이 오르지 않습니다. 비행기와 윙맨등의 승급에 필요한 포인트도 사라지는 경우가 있고요. 이번 업데이트 이후로 일어난 일입니다. 빠른 답변과 수정 부탁드립니다. 한가지 문제가 더 발생해 리뷰 수정합니다. 그동안 받았던 메달까지 전부 초기화 되었습니다. 얼른 빨리 수정해주세요.
1945 공군: 슈팅 비행기게임 - 고전게임,버그로 시작해 버그로 끝나는 게임.. 버그 해결이 그리 어려운건지 참 이해가 안감.. 광고 늘리고 현질 유도만 겁나게 하고 보상은 줄이거나 없애고.. 제대로 안되는 부분을 얘기하면 제대로 된 답변도 개선도 없는 게임.. 이 게임에 현질한 사람들이 너무 불쌍하고 안타까울정도.. 진심 이렇게 관리나 개선 안되고 개판인 게임은 처음.. 업데이트를 하면 모든 부분이 더 원활해져야 되는데 업데이트를 할때마다 문제가 많아지는 정말 상식적으로 이해도 설명도 안됨.. 놀랍다 진짜
1945 공군: 슈팅 비행기게임 - 고전게임,"심각합니다. 업데이트 종일 접속 안되고 다시 지우고 깔았더니 접속 되다가 다시 업데이트 하라는 메시지 뜨고, 그렇게 여러번 했더니, vip포인트 리셋, 윙맨 다 사라져 있고 돌격, 보호 미션 등 다 리셋 되어있고 장치도 다 새로운걸로 바뀌어 있고 결국 여러번 지웠다 깔고, 이전버전 깔고 하다보니 이젠 아예 레벨까지 계급 다 리셋 되고 메뉴 이동도 안됩니다. 과금한것도 있는데 이게 뭔가요? 물어내세요!"
1945 공군: 슈팅 비행기게임 - 고전게임,"업데이트 하고나서 없어진 무기는 왼쪽 중앙에 폰 모양 이모티콘에 온 메시지를 보면 다이아로 보상은 해줬네요. 다만 무기 수준이 이전에 비해 현격히 안좋아졌고, 적들 수준이 훨씬 더 올라갔네요. 남은 돈으로 비행기 샀는데도 예전보다 판 깨기 너무 어려워졌어요. 그렇지않아도 어려워서 답보상태였는데, 이제 접어야되나보다."
1945 공군: 슈팅 비행기게임 - 고전게임,"언제쯤 안정적으로 게임을 할 수 있을지요? 어제부터 계속 게임 중 멈추고 튕겨나가고 합니다. 앱 제거 후 재설치를 했으나 동일합니다. 그리고 시간과 돈을 투자하여 쌓아놓은 경험치들이 없어졌습니. 빠른 복구 요청합니다. Vip 포인트가 줄어들고, 커리어 정보가 줄어들고, 장비가 2개는 낮은 등급의 골드로 변경되고, 2개는 아예 실버 등급으로 변경되었습니다. 또한 스페셜 이벤트의 메달도 초기화 되어 버렸습니다. 매번 끊이지않고 새로운 버그들이 발생하여 게임의 재미를 반감시킵니다. 빠른 조치 요청드립니다."
1945 공군: 슈팅 비행기게임 - 고전게임,"이 게임을 하려는 분이 있다면 절대로 하지 마세요. 컨텐츠와 타격감등... 게임 요소들은 충분히 매력적이지만 시스템 결함과 불안정성이 이 모든 걸 잠식하고도 남습니다. ① 축적된 '게임내 모든 data들이 한 순간에 사라지거나 초기화되는 일이 빈번'합니다. 신규 업댓이나 삭제했다 다시 깔게되면 위험성이 더 커지며 유료 상품도 예외 없습니다. ② 페이스북에 연결시켜 data를 보존한다고 하지만, 막상 해보면 복구가 안됩니다. ③ 문제 발생시 페북에서 메세지를 보내더라도 복구는 커녕 어떠한 보상도, 결과에 대한 어떠한 답변도 없습니다. 저 역시 게임이 초기화되는 사태가 있어서 신고했지만 아직까지 어떠한 조치도, 답변도 못받고 있습니다. ④ 핸드폰을 바꾸면 data의 연계성이 부족해 처음부터 새로 시작해야 합니다. ⑤ 그래도 이 게임을 죽어도 해야겠다면 유료 아이템 구입은 절대로 하지 마세요. 사라지고 나서 후회해도 이미 늦습니다."
