game,review
Nonogram puzzle - 엘프 아일랜드,병합 로직 다 있어서 신박했는디 로직 풀때 다이아가 필요하네여... 로직을 풀어야 병합도 가능한데...
Nonogram puzzle - 엘프 아일랜드,게임 재미있게 하고 있는 중 입니다 그런대 게임 데이터 이전은 어던해 하나요?
Nonogram puzzle - 엘프 아일랜드,갑자기 안들어가짐 전화기 껏다켜도 안됨 지우면 다날라갈까봐 ㅠㅠ
